gene	Score	Rank	Rank_z
CXXC1	-5.4381735e-05	2377.5	0.302119767357113
CDK5RAP2	6.09747678e-05	4282	0.302073678021855
SDR16C5	2.8686627e-05	5852	0.302038709677419
CGA	3.0512108e-05	3340.5	0.301968043412722
ZNF33A	9.42274311333333e-05	2816	0.301893313191481
SNORD124	2.8698996e-05	5848	0.301832258064516
NUDCD3	3.4454996e-05	3393	0.301778836848835
ZNF112	4.399074e-05	4237	0.30170571801829
SMOC2	5.32483219775e-05	2264.25	0.3016635017107
LCE2A	2.8753593e-05	5844	0.301625806451613
RRP7A	0.000115908903785	5180	0.301594935182394
PI4KB	2.875819e-05	5842	0.301522580645161
AK2	1.41628123333333e-05	2780	0.301515060188223
DCTN4	8.2934263e-05	2111	0.30142786632352
TGM2	-6.25834725e-05	2560.5	0.30141617907866
CAMTA2	2.8766073e-05	5839	0.301367741935484
M6PR	0.000160609956	5709	0.301242375211968
CPD	7.5749581e-05	5622.5	0.301234851898665
CD37	2.8805469e-05	5836	0.301212903225806
TMPRSS15	4.37875209e-05	2808.75	0.301142962135008
NRN1	-9.065416e-06	3837.5	0.30113620687142
MIR3591	2.882783e-05	5834	0.301109677419355
AMBN	2.8834735e-05	5832	0.301006451612903
LINC00313	2.36170035e-05	4317	0.300983027953102
OLR1	4.96346466666667e-05	3354.33333333333	0.300963473398021
TTC32	2.884274e-05	5831	0.300954838709677
UBE2E3	-1.9649935e-05	2933.33333333333	0.300871675784321
SMARCD3	2.8878103e-05	5827	0.300748387096774
PIP4K2C	2.888173e-05	5826	0.300696774193548
ARHGAP10	0.0002213125306	2665	0.300681430553548
CCDC15	2.8883025e-05	5825	0.300645161290323
SCAMP1	2.49289186666667e-05	3263.66666666667	0.300619116611599
ERG28	2.8892135e-05	5824	0.300593548387097
YRDC	-5.8646825e-05	2619.5	0.300550358827845
DSC1	2.8901262e-05	5823	0.300541935483871
CHRNA5	-2.69209566666666e-06	3284	0.300494559736745
MYRF-AS1	0.00012374175	5212.5	0.300388463471008
RHAG	3.6798088e-05	4779	0.30037217808745
DMAC2	2.89649e-05	5819	0.300335483870968
ATXN3	0.0004838956015	5669.5	0.300317877600241
GSTM2	7.10518396666667e-05	3817.33333333333	0.300257042620756
PNOC	3.72468675e-05	4025	0.300197527886645
PLEKHA8P1	2.8975677e-05	5816	0.30018064516129
ADGRL2	2.8660319075e-05	2341.75	0.300143286094875
PP7080	2.8978904e-05	5815	0.300129032258065
C1QC	2.8998678e-05	5813	0.300025806451613
TGFBR2	0.00111268833766667	5350.66666666667	0.299934307309007
MAPK4	1.7340946e-05	3421.66666666667	0.299932565719033
MEDAG	0.00014713432	5341.5	0.299787920811979
VIM	5.67416403333333e-05	4284.66666666667	0.299746044656322
CATSPERB	6.26204853333333e-05	3063.33333333333	0.299740996367721
ABCA6	2.0247754625e-05	2921.25	0.299700272673668
SEMG1	2.9026185e-05	5806	0.299664516129032
SCAMP4	8.134771025e-05	3385.25	0.299637579731645
HSPA13	-5.664528e-05	3222	0.299567183164973
TDRD3	2.9033878e-05	5804	0.299561290322581
ZNF582	0.00111390326666667	2027.66666666667	0.299555298692165
FLACC1	2.775763475e-05	3641	0.299416742035976
WDFY4	6.5980860825e-05	3937.5	0.299319346255036
GCOM1	1.52493267333333e-05	3293.66666666667	0.299287400394285
DEFA11P	8.1608334e-05	2978	0.299266405386393
FLT3LG	0.0001153463431	5127.5	0.299227414330218
FBXO9	2.91151e-05	5796	0.299148387096774
CSF2RA	3.38041965e-05	2534.5	0.299047904270741
TMEM128	2.9118137e-05	5794	0.299045161290323
CTBP1	9.46594386666667e-05	3442.66666666667	0.298872938383166
SMG6	4.2995769e-05	4178.5	0.29885345001256
TUBA4A	2.912738e-05	5790	0.298838709677419
CD7	3.09755665e-05	4571	0.298795321876108
TRIM69	0.0001601708135	4344.33333333333	0.298731803236068
SNORD121A	2.9153765e-05	5787	0.298683870967742
LMAN1L	2.916324e-05	5785	0.29858064516129
TRPM7	4.37323788333333e-05	3673	0.298559412321355
SLC66A2	1.23132933333333e-06	3785.66666666667	0.298485740175881
QPCT	4.0607452175e-05	1554.5	0.298483325426945
MRGPRE	6.0827656e-05	3108.5	0.298450005024621
IDNK	7.62292698333333e-05	4132.66666666667	0.298289850010495
SPNS3	0.000230725858	5539	0.298274826650588
DMRTA1	-5.451017e-05	2759	0.298245188500017
LRIT1	0.000183612917	5444	0.29823511204904
SAXO1	3.4008879e-05	3225.5	0.298183257964024
CST9	0.000474570850333333	4579	0.298116172746987
ACTR8	7.82329916666667e-05	4411.66666666667	0.29810125524696
AK5	9.96826722e-05	1502.6	0.298082307078517
BASP1-AS1	0.000992538275	5680.5	0.298026168224299
ALOX5AP	0.0001481908895	5524.5	0.298007068689902
MAGEC2	8.246749e-05	2964	0.297859511606874
ENOSF1	0.000430965335666667	2310.66666666667	0.297825017269459
NEK2	2.52541546666667e-05	3527.66666666667	0.297798380711366
PLXDC1	3.0120483e-05	3519.5	0.297740448196161
PLA2G12A	0.000233176790666667	5323	0.297654102487336
ST8SIA1	5.823492196e-05	2207.5	0.297640901595576
LINGO4	1.04971633333333e-05	2687.66666666667	0.297564793803843
SAMSN1-AS1	2.9302484e-05	5763	0.297445161290323
CDC5L	0.000137958178333333	4753	0.29741744702378
STAG1	0.000262032979	4923	0.297362594623936
ST13	2.9313176e-05	5761	0.297341935483871
SMIM3	4.0279207e-05	4033	0.297311064214652
KCNJ6	1.4547008125e-05	2493.25	0.297253246604197
BRD8	2.9342224e-05	5756	0.297083870967742
INTS6L	0.0001378439565	5237	0.297082745452718
DEFB135	-2.5392186e-05	1971	0.296882060551288
MIR101-1	2.941594e-05	5750	0.296774193548387
NFKBIZ	9.98291466666667e-06	2910.66666666667	0.296682147475181
COL9A1	7.589482744925e-05	2503.25	0.296602674314118
SHMT2	0.000133253381	4904	0.296575640569503
LINC01776	8.25248895e-05	4782.5	0.296402532408803
NPHP4	-1.58112e-06	2491	0.296351275483943
NOVA2	2.9448947e-05	5741	0.296309677419355
GRM6	0.00014558889435	5263.5	0.296226469701538
PHEX	3.01671115e-05	3438.5	0.296150417043513
AMIGO2	-2.4231907e-05	1966	0.296128935080584
HCG18	9.72360750000001e-06	2405.25	0.296057406264086
RTTN	6.724312e-05	4006	0.29603188692828
NKD1	4.67470985e-05	4153	0.296026047633404
SLC29A3	6.3038945e-05	3617.66666666667	0.296003640165475
CCR7	2.9471847e-05	5735	0.296
BLK	0.000203173091	4618.33333333333	0.29588458270045
MATN1-AS1	0.00013470258825	5190	0.29573228821224
CENPS	8.625998e-05	4810.5	0.295696995276857
MNT	9.661246e-05	3027.66666666667	0.295688145030093
PLEKHB2	5.505094975e-05	2518.25	0.295679975430796
TCAF1	3.05416215e-05	3337.5	0.295605506984223
ITPKB	7.3631756e-05	3832	0.295506213505372
ZNF10	0.000113959465333333	4474.33333333333	0.29548220181586
YEATS4	9.85892777e-05	4905.5	0.295418993066023
CGB7	0.0004604780165	2973	0.295415696914883
C21orf62	2.9558074e-05	5723	0.29538064516129
ITGB1	0.000281875906666667	1735	0.295274651014274
ARHGAP42	6.97188826666667e-05	1794	0.295245145163601
SMARCB1	0.000205488194666667	5243	0.295235437278756
SYT2	0.00112693854986667	4511	0.295233428948908
P2RX7	3.3061251e-05	3254	0.295157310823033
LINC00482	-2.2761606e-05	1959	0.2950745594216
CTSZ	0.000224550214333333	3718	0.294977664549363
APOC2	-2.2752101e-05	1958	0.294923934327459
ZC3H6	2.9601413e-05	5714	0.294916129032258
PRKDC	6.67293335e-05	4481.5	0.294871028037383
TOLLIP-AS1	8.79283468333333e-05	4343.66666666667	0.294825499340502
ABCE1	2.9636178e-05	5711	0.294761290322581
KRT80	-1.6020205e-05	3548	0.294758825901686
FYCO1	0.0002312187135	5468	0.294659190031153
PCDHA1	5.80551405e-05	4333.5	0.294588684554316
PCDHA11	3.03143355e-05	3562	0.294532810772787
ADIPOQ-AS1	2.9655797e-05	5706	0.294503225806452
JAML	2.9659572e-05	5705	0.294451612903226
NUDT4	2.9667384e-05	5702	0.294296774193548
DHX30	2.9679542e-05	5700	0.294193548387097
USP18	7.91323753333333e-05	3310.66666666667	0.294139427955643
SNRPA1	5.332804057e-05	1154	0.294130194497154
SERPIND1	-5.205968e-05	2727.5	0.294094571180075
RSPO1	3.749370378e-05	1710	0.294066781309298
UBE2V2	2.9710041e-05	5696	0.293987096774194
HLA-DPA1	9.981939e-05	4288.66666666667	0.293917308836495
THEM5	2.9714114e-05	5694	0.293883870967742
NOX3	3.1438421e-05	3308.5	0.293717696713898
CCDC157	2.7764653e-05	3407.33333333333	0.293697416627512
ALG12	7.614310325e-05	3766.75	0.293598505029505
ATP1B4	6.1594649e-05	4367	0.293556024520149
VDAC1	2.9741017e-05	5687	0.293522580645161
DNAH7	0.000114519388	3411.5	0.293503262646841
ADIG	2.46230916666667e-05	2529.66666666667	0.293480383555578
PGBD4	7.339336882e-05	4059.66666666667	0.293477683995455
ZNF418	8.3937695e-06	3833.5	0.293404828748986
CENPE	4.4563515e-05	3114	0.293381569691488
PDZD7	2.9775636e-05	5684	0.293367741935484
CTNNA1	7.11861085e-05	1615.25	0.293364775152218
TYRP1	9.90399815e-05	4867.5	0.293311064214652
EAF2	9.9007276e-05	4915	0.293304810995799
TMLHE-AS1	5.13435385e-05	1926.66666666667	0.29327562489475
RBPMS	-3.2362909e-05	3010.25	0.293177761344951
ZNF551	0.000138088779	5331	0.293119099747824
UQCC1	0.0001160442448	5005.5	0.293101718420259
NPPB	0.000145103688	2974.5	0.293000261280273
SCARF1	0.000676038123333333	2128.66666666667	0.292998731640135
ZNF565	0.0001675415086	1088.66666666667	0.292988022166459
LINC00607	0.000114248640333333	2842.66666666667	0.292972787670374
PSMB2	0.0001426007378	5185.5	0.292958295648679
TLCD4	3.06832445e-05	3570	0.292917214350317
MIR101-2	2.9878165e-05	5674	0.292851612903226
RAB38	2.03492843333333e-05	3315.33333333333	0.292810891700406
DUSP6	0.000927563055	1980	0.292693003707321
AGAP1	-1.62072654e-05	2405.4	0.292666902581118
MIER1	0.000143287443733333	4299.33333333333	0.292628379484236
CFB	-1.5333324e-05	3442	0.292604766555399
IFITM3	6.5174507893e-05	4873.5	0.292526530909727
MEX3C	-5.1475145e-05	2704.5	0.292511425642222
SLA	8.8564024e-05	3791	0.292428377477112
GSX1	2.79284446666667e-05	2994.33333333333	0.292348384559867
MGAT5B	8.65801333333334e-06	2611.66666666667	0.292336257100976
CDK17	4.2648977e-05	3969.5	0.292249542759522
TBC1D22B	8.74063235e-05	4750	0.292232258064516
ZBED6	3.0067216e-05	5661	0.29218064516129
GBX1	9.7303564e-05	4370.66666666667	0.292093578522711
RDH5	3.0069266e-05	5659	0.292077419354839
MAP3K5	2.92621893333333e-05	3308.66666666667	0.291980990837632
POC5	3.89366965e-05	3063	0.291895949881849
PTH1R	3.0099625e-05	5655	0.291870967741936
LINC00304	3.0105388e-05	5653	0.291767741935484
SRP9	9.06326233333334e-06	2779.66666666667	0.291664222453238
TAB3	9.95702335e-05	4839	0.291644578434328
IMMP1L	3.0131288e-05	5650	0.291612903225806
ETNK2	8.16435813333334e-05	2933	0.291585682511879
B9D1	5.45779418333333e-05	3715	0.29146646578477
HMG20A	3.98300056666667e-05	2447	0.291394206329926
SNRNP70	3.0173072e-05	5645	0.291354838709677
NIBAN3	3.0174606e-05	5644	0.291303225806452
PYURF	3.0175393e-05	5642	0.2912
TMEM31	3.7310216e-05	2661	0.291171621695884
KLHDC7A	6.73153246666667e-05	2625.66666666667	0.291101539680297
ALDH16A1	1.719909775e-05	3118	0.291063780834915
PTPRG-AS1	3.63641035e-05	3182	0.290976826449603
PPP6R2	1.4554639746e-05	2730.4	0.290940140923166
SLC35F1	-5.63675266666667e-06	3202	0.290893932795206
SNORA81	3.0234169e-05	5636	0.290890322580645
ZP3	3.1858822e-05	3300.5	0.29086081800824
RAD9A	-1.4485275e-05	1931	0.290857056785661
CD3D	3.0238041e-05	5635	0.290838709677419
PTGES2	5.45738725e-05	4184	0.290758476535022
PRIM1	3.027205e-05	5633	0.290735483870968
PLAC9	0.000149629803333333	2280	0.290700188356294
KIF11	3.971628325e-05	3144.25	0.290696277702827
AFMID	4.40564633333333e-05	2883	0.29069452014222
KMT2A	3.0273553e-05	5632	0.290683870967742
TNFRSF6B	0.0001251103782	5020	0.290672937393227
OR51B4	3.45164855e-05	3257	0.290668596120993
PRAMEF6	5.05558909333333e-05	1881.33333333333	0.290590538245245
SLC38A10	-2.308696225e-05	2321.75	0.290554546742344
LINC01013	3.0317706e-05	5624	0.290270967741936
IKBKB	0.000108060823666667	3630.33333333333	0.290235835122148
NR4A2	3.0322128e-05	5623	0.29021935483871
CCDC158	6.59568366666667e-05	3132.66666666667	0.29016599131194
COX6A1	0.0001908300095	5301.5	0.290147080695407
SLC27A1	2.549332e-05	3396.33333333333	0.290119172594607
CACNA1C-AS4	3.285615365e-05	3626.5	0.290041121495327
MVB12A	3.0363895e-05	5618	0.289961290322581
CCDC24	2.57131755e-05	4090	0.289959984257248
MSRB3	3.92373065e-05	3242.25	0.289958337691511
SEPTIN7P2	3.62387253333333e-05	2968.33333333333	0.289913064966661
MINDY2	3.2353604e-05	3296.5	0.289847854486986
ACP4	3.0385723e-05	5612	0.289651612903226
LPCAT3	3.61714365e-05	3749	0.289569450306502
TMEM191C	3.0396332e-05	5610	0.289548387096774
SQSTM1	3.0397585e-05	5608	0.289445161290323
ADAM18	0.000153688863	4364.75	0.289364304839277
LMBRD1	-2.416652e-06	3005.66666666667	0.289172043213584
ZNF276	8.15515527333333e-05	1470.66666666667	0.289122916909015
PCDH9	1.249135425e-05	2648	0.289040783301639
PIR	3.2840428e-05	3317.5	0.288878786051653
ARSF	0.00013902216645	5073.5	0.28879067430409
C5orf63	3.453743e-05	4190	0.288784494361277
NBN	0.000124774086	4400	0.288775122649862
ENO1-AS1	0.0001458467335	5286	0.288766769188908
SLITRK5	3.87177237e-05	4623	0.288756126311289
RBM6	9.79945376666667e-05	3664.33333333333	0.288632893980626
NOL4L-DT	3.0457068e-05	5592	0.28861935483871
CETP	7.1668459e-05	3356.33333333333	0.288595752299689
ZNF444	-9.38635000000001e-06	2072	0.288579799717214
TNFSF15	3.0479998e-05	5591	0.288567741935484
CRADD	0.000182300775	1534.66666666667	0.288560812353046
TRIAP1	0.000328564256	5404.5	0.288546759119686
ADAR	0.000454113239	5071	0.288537111884384
AACS	2.70381707499999e-06	2735.25	0.288484761409234
LIM2	3.048402e-05	5589	0.288464516129032
AKAP9	6.434567575e-05	1775.5	0.288443715432823
NFKBID	3.049795e-05	5587	0.288361290322581
GBF1	0.000664356072733333	3473.33333333333	0.28828105345951
CACNG6	4.58481666666667e-06	3673.66666666667	0.288262696255771
ZNF232	3.051657e-05	5585	0.288258064516129
SCARNA3	3.0522675e-05	5583	0.288154838709677
DYDC2	7.04600016666667e-05	2991	0.288138168890797
GALNT12	0.000118433317433333	2933.33333333333	0.288129575829112
ACSL3	0.0001629976906	2580.5	0.288115868301521
FRMPD1	3.0527764e-05	5582	0.288103225806452
CCL8	3.0554515e-05	5580	0.288
SCGB2A2	3.0567844e-05	5578	0.287896774193548
IMPACT	0.00010653021735	4814.5	0.287838327806251
TTC37	3.3838317e-05	3062.5	0.287803690906135
KCTD3	3.0585295e-05	5576	0.287793548387097
CRELD2	0.0001483416498	5105.5	0.287753914179479
ZCRB1	3.0591953e-05	5575	0.287741935483871
AGAP3	3.56592445e-05	3178	0.28764208622249
SLITRK1	-3.386494e-05	2135	0.287623394506557
TOR4A	3.0633266e-05	5572	0.287587096774194
HEATR5B	3.0635278e-05	5571	0.287535483870968
RUBCNL	3.355329225e-05	3372	0.287463611697317
OR2C1	3.0667677e-05	5569	0.287432258064516
AKAP12	6.5184254e-05	3721.66666666667	0.287388419190167
ZNRD2	3.0677882e-05	5568	0.28738064516129
PLBD2	3.068611e-05	5566	0.287277419354839
SLC6A11	2.757028e-06	2456.66666666667	0.287203474085831
TPMT	0.000147103907333333	4831.33333333333	0.287175981517146
UCHL3	0.000114612620333333	4026.33333333333	0.287159319569339
PFKM	0.000110686496666667	4567.33333333333	0.287141169576988
FRMD8	3.0715302e-05	5562	0.287070967741935
CD79B	3.0767784e-05	5560	0.286967741935484
TUBGCP2	7.9512045e-06	4149	0.286960282258065
CHL1-AS2	-1.11843965e-05	1905	0.286940804338003
TMPRSS11B	3.0792213e-05	5559	0.286916129032258
TEK	0.00314065924033333	4587.33333333333	0.286764241466421
NUP62	-9.26655066666667e-06	2538	0.286749011496898
VPS4A	3.0876916e-05	5554	0.286658064516129
FAM187B	3.0902465e-05	5553	0.286606451612903
FBXW2	3.092703e-05	5552	0.286554838709677
SNORD32B	3.35143065e-05	3328	0.2865368304693
WDR91	9.24065326666667e-05	4334.66666666667	0.2864228793206
NCK1	7.4755968e-05	4415.5	0.286405547181188
CAGE1	8.45363957666667e-05	4071.33333333333	0.286388261372123
SIX3	7.1092783e-05	4795.5	0.286322456257987
LYNX1	2.89287335e-05	4079.5	0.286299164759559
MIR152	3.0980103e-05	5546	0.286245161290323
PER2	7.89497835e-05	4488.5	0.286189609084514
CACNA1H	0.0001842095047	5207.5	0.286175298964928
RNF185	5.51955266666667e-05	2643	0.28616656387802
SART3	7.30893156666667e-05	4207.33333333333	0.286126216926564
UTRN	0.000224839626666667	5093.33333333333	0.286125366995976
IL1RAPL2	5.634441225e-05	4078	0.286090465209643
OR4D1	3.100409e-05	5543	0.286090322580645
DLX3	8.186745683e-05	4824.5	0.286086517110525
CERS4	3.22195963333333e-05	4412.66666666667	0.286082909467173
KIF3A	8.651051e-05	4598.5	0.285977047532911
SH2D4A	3.8386922e-05	3716	0.285959923625766
ZNF713	4.1375804e-05	3343	0.285949222399297
TTC39B	1.98462043333333e-05	2906.33333333333	0.285808616291223
MKNK1	6.8810975e-05	4312	0.285584966335042
NLGN3	3.1077812e-05	5533	0.285574193548387
LY6G5B	3.1118252e-05	5532	0.285522580645161
MRPL14	0.00012867301325	5117.5	0.285466159400221
NAA30	-5.129261e-05	2270	0.285432508782415
KHDC4	3.1121985e-05	5530	0.28541935483871
NIPSNAP3B	7.69621199333333e-05	3850.66666666667	0.285411533026365
JUN	7.923874e-05	2024	0.285388643848759
FZD2	3.1127318e-05	5529	0.285367741935484
LINGO3	0.0001511468125	5294	0.285367703064492
PRSS40B	3.3763436e-05	3298	0.285306160184906
ASIC1	7.06211263333333e-05	3657.33333333333	0.28530584258105
CEP85	0.00012328120825	1627.25	0.285254354059375
PLXNA2	2.78434743333333e-05	3234	0.285228679181401
MCMBP	3.1160886e-05	5526	0.285212903225806
CD14	3.1174386e-05	5524	0.285109677419355
NOCT	3.1181145e-05	5523	0.285058064516129
UGT1A10	2.7816062e-05	3359.75	0.284972928947915
VCPKMT	0.0001838950432	5181	0.284954195558235
RECQL5	3.1210788e-05	5517	0.284748387096774
GRIP2	3.1219017e-05	5515	0.284645161290323
GDA	3.0789778e-05	3104.66666666667	0.284596865087793
LY96	8.20848335e-05	4508	0.284581006933977
HOXB8	3.123204e-05	5513	0.284541935483871
RIBC2	3.30440606533333e-05	3334	0.284514824577468
PKNOX1	0.00165348476133333	4768.66666666667	0.284511383198973
CMYA5	1.18353886666667e-05	3082.66666666667	0.284507079780547
UQCR10	9.241303e-05	2831	0.284494020701437
SAMD3	8.51934443333333e-05	4447.66666666667	0.284320878745375
FAM174A	8.1595115e-05	4489	0.284309114661843
ZNF135	6.8097471e-05	3222.33333333333	0.284232632436974
MGAT4EP	3.1289463e-05	5505	0.284129032258065
CNTN2	1.218054075e-05	3749	0.284092928880661
NRSN1	3.1312687e-05	5504	0.284077419354839
WWC1	3.43980905e-05	3283.5	0.284020098482565
BATF3	4.06548655e-05	4563.5	0.283902939132885
DGLUCY	3.52410362e-05	3395	0.283860516531002
MIR26A2	9.269008e-05	2823	0.283690081398854
COL4A2	3.897885338e-05	2181.4	0.283617459370553
MAGEB17	3.137355e-05	5495	0.283612903225806
FXYD3	2.75934825e-05	4015	0.283514699551526
HLA-H	-1.0231747e-05	1882	0.283476427172767
PTGIS	4.636493525e-05	3679	0.283361044889609
OR52B6	0.000149889906	5024	0.283351944528188
UBR5	4.7427508e-05	3865.5	0.283313596623455
ABCA2	3.142704e-05	5488	0.283251612903226
C11orf68	3.143821e-05	5487	0.2832
APIP	3.94018883333333e-05	3346.66666666667	0.283113186834195
TRIM22	4.62218105e-05	3822.5	0.283000542659029
VAMP1	3.14999e-05	5483	0.282993548387097
MAPKAPK2	-4.604634e-05	2619	0.282949888488842
SHD	0.0001239269574	4851	0.282927946940006
HNRNPUL2	3.152442e-05	5479	0.282787096774194
AVPR1A	-4.670766e-05	2646.5	0.282785048272913
TRIM58	3.1540414e-05	5477	0.282683870967742
NDUFAF2	7.70473785e-05	4381	0.282669721636016
VPS33A	0.0001755984	5167	0.28242358217389
RBM19	6.91063629e-05	4031	0.282415666789864
BRINP1	3.58386248e-05	3405.5	0.282325072856999
TKFC	7.88552713133333e-05	2379	0.282219431464174
LINC01699	0.0001220118208	4821.5	0.282187438448397
AASDHPPT	3.1644508e-05	5466	0.282116129032258
ABLIM1	0.00010188671	2275.66666666667	0.282077209045819
RHOJ	0.000296659342	2654.66666666667	0.281907078124594
ARID1A	3.1683314e-05	5461	0.281858064516129
CEP76	0.000112120561666667	3639.66666666667	0.281829421559829
EPHA8	3.136494e-06	2837.25	0.281823841900011
THRA	3.1685988e-05	5460	0.281806451612903
NAAA	3.1688192e-05	5459	0.281754838709677
HOXD4	-7.649422e-06	1870	0.281668926043079
EID2B	3.1720614e-05	5455	0.281548387096774
KRT86	5.5687675e-05	3725.66666666667	0.281484196606529
SLC23A2	0.00060550256325	3802.5	0.281474254636971
SYNJ2-IT1	5.920359235e-05	4631.5	0.28142237900189
DAPP1	6.2276211e-05	4879.5	0.281413397812826
PHLDB1	7.4947514e-05	3508	0.281360461979924
IZUMO4	-6.183765e-06	3420.5	0.281346339567269
COMP	3.1740998e-05	5451	0.281341935483871
LINC00322	-7.1903087e-06	1866	0.281066425666516
IGBP1	0.000249175797	5213.5	0.280937152045021
SOAT2	3.1796622e-05	5443	0.280929032258065
LINC00987	3.1805022e-05	5442	0.280877419354839
ACOX2	8.79536e-06	2888.33333333333	0.280842583171776
MEGF6	0.003033610248	2637.33333333333	0.280839907370184
SLC6A2	9.61828243333333e-05	4112	0.280828364334472
ZSCAN23	3.1807467e-05	5441	0.280825806451613
SDC3	8.63630878333333e-05	4264.66666666667	0.280704823140846
TRPC4	5.05936968333333e-05	3619.33333333333	0.280699356523284
SETD6	-4.4917935e-05	2534	0.280691553819318
SPX	7.6310301e-05	4316.5	0.280635996382273
SLC25A41	3.1843778e-05	5436	0.280567741935484
OR2M3	3.184804e-05	5435	0.280516129032258
MIRLET7F1	3.1852862e-05	5433	0.280412903225807
GLRA2	4.32959016666667e-05	3197	0.280372022752487
NLRP6	-5.50155000000001e-07	3477.5	0.280278281319087
SH2B1	3.577946e-05	3097	0.280210596592682
GLYR1	3.1889995e-05	5428	0.280154838709677
DDX17	0.0008550773775	5321	0.280082323384585
ABCC5-AS1	3.190687e-05	5426	0.280051612903226
FAM13C	8.867504675e-05	1905	0.280032691515863
HECTD1	3.1907493e-05	5425	0.28
TMEM262	3.1919313e-05	5424	0.279948387096774
DDX42	7.1877455e-05	2979.33333333333	0.279899116649138
CRIP2	3.1920965e-05	5423	0.279896774193548
NFAM1	3.1922315e-05	5422	0.279845161290323
PCGF5	0.000107319069	4649.5	0.279713234850769
SNORD18C	3.194267e-05	5419	0.279690322580645
FLRT2	0.0001302758165	2160.5	0.279669150278664
SNORA11B	3.1956053e-05	5418	0.279638709677419
LINC02433	3.1956817e-05	5417	0.279587096774194
SRSF4	3.196173e-05	5416	0.279535483870968
MAGED1	3.196709e-05	5415	0.279483870967742
RRAGC	3.198081e-05	5413	0.27938064516129
ZNF548	3.1980966e-05	5412	0.279329032258064
SLAIN1	7.8804725e-06	4158.5	0.279291686432638
MIR507	3.198662e-05	5410	0.279225806451613
CDS1	4.2301067e-05	3628	0.278998452416843
AXDND1	4.675089675e-05	1995.25	0.278996372609937
MCM5	0.000139261997533333	4335	0.278977869948044
FUNDC1	3.200658e-05	5405	0.278967741935484
IL11RA	3.2023836e-05	5403	0.278864516129032
PCSK2	5.30159272333333e-05	3436.66666666667	0.27886362135247
SNORD58A	0.000164799357	4995	0.278849080494423
EFHB	4.5489427e-05	2831.5	0.278842225754701
ZNF454	4.96207956666667e-05	3367.33333333333	0.278835190811237
USP24	4.27835055e-05	3639.5	0.278834368405185
PPIAL4G	3.204831e-05	5402	0.278812903225806
MED23	3.206617e-05	5401	0.278761290322581
LINC01132	6.50538464666667e-05	3688	0.278713677183889
LMAN2	6.57336186666667e-05	3489	0.278506427008231
ZAP70	-5.991275e-06	1849	0.278505799066124
PLEKHA2	8.41515129e-05	1850.33333333333	0.278331732597571
LONP1	3.210201e-05	5392	0.278296774193548
ATP8B3	5.5604434e-05	3421.33333333333	0.278226638233323
EXOC3L4	3.2112726e-05	5390	0.278193548387097
COL10A1	8.48522965e-05	4411	0.278181489297558
RAB3B	0.0001248081885	4759	0.278130680333635
DSCR9	3.2141237e-05	5386	0.277987096774194
ITGAL	3.4719584e-05	2737	0.277962058745179
TFIP11	0.00012714246735	4769.5	0.277841664154356
MED18	6.77977206666667e-05	3612.66666666667	0.277825173541648
SGCD	8.0680241e-05	4328	0.277759099587981
UBE2J2	6.90204978e-05	3736.75	0.277723533028566
TTN	7.18282993333333e-05	3706.66666666667	0.277666426880478
RPP14	4.14561855e-05	2569	0.277627619937352
ZNF354A	3.2183492e-05	5379	0.277625806451613
A1CF	0.000473712184	5226	0.277623073057984
C9orf135-DT	3.218504e-05	5377	0.277522580645161
FBXO3	7.47662186666667e-05	3625.33333333333	0.277313278032687
TENT4B	9.11852866666667e-05	2338.66666666667	0.277276738677099
CBX1	6.7120323e-05	3141.33333333333	0.277217464725366
ACYP1	0.0001036804165	2844.5	0.277150115566275
TFR2	3.2229287e-05	5367	0.277006451612903
AADACL4	7.42665235e-05	2884.5	0.276966174253844
PSAT1	8.52590195e-05	4388.5	0.276873560446186
KL	0.0001489563957	4886.5	0.276866164204603
F2RL2	3.2240157e-05	5363	0.2768
TMEM255B	2.792806825e-05	2586.75	0.27678158723826
C1D	3.2241576e-05	5362	0.276748387096774
FAM199X	3.2243694e-05	5361	0.276696774193548
SULT1C4	5.0185719e-05	2432	0.276660834074312
SMOC1	4.9652975e-05	2227.25	0.276651194729525
MRPS6	5.0861885e-05	3563.33333333333	0.276628320826577
ECE1	0.000168564935375	2739.5	0.276627023562976
HDHD2	4.0379468e-05	3527.5	0.276548608180082
GOLM2	5.15361265e-05	3772.5	0.276533976484775
AIPL1	0.0001380298415	4815.5	0.276525454728168
ST3GAL5	-4.689152e-05	2289.5	0.276488235208373
PRLR	0.000283628356933333	1120.66666666667	0.276414794158041
ABL1	0.00012824156	2268.66666666667	0.276410201231705
CNTFR	-1.52378625e-05	3060.5	0.276379870656774
SOHLH1	0.00016312813305	4937.5	0.276370133654909
POLN	0.0001709684778	4969	0.276309597025425
LGALS16	0.0001272523405	4737.5	0.276238930760728
SSTR5-AS1	3.2265896e-05	5352	0.276232258064516
UMODL1	0.000112214077	4249.66666666667	0.276080450129721
MED14	3.2278473e-05	5349	0.276077419354839
SLC3A2	-4.318968e-05	2154	0.276029491421658
ARHGAP4	3.228651e-05	5348	0.276025806451613
ACTA1	3.2293672e-05	5346	0.275922580645161
LST1	8.957491e-06	3485	0.275813780738452
CWH43	5.58148333333334e-06	2199.33333333333	0.27577389837662
RCAN2	0.00184897812	4720.25	0.275760659897341
